Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
114511532,COQ8B,coenzyme Q8B,Phyllostomus discolor,pale spear-nosed bat,XM_028530253.2,XP_028386054.1,10195515,model,,
114511532,COQ8B,coenzyme Q8B,Phyllostomus discolor,pale spear-nosed bat,XM_028530254.2,XP_028386055.1,10195515,model,,
114511532,COQ8B,coenzyme Q8B,Phyllostomus discolor,pale spear-nosed bat,XM_036011939.1,XP_035867832.1,,model,,
114511532,COQ8B,coenzyme Q8B,Phyllostomus discolor,pale spear-nosed bat,XM_036011940.1,XP_035867833.1,,model,,
114511532,COQ8B,coenzyme Q8B,Phyllostomus discolor,pale spear-nosed bat,XM_036011941.1,XP_035867834.1,,model,,
114511532,COQ8B,coenzyme Q8B,Phyllostomus discolor,pale spear-nosed bat,XM_036011942.1,XP_035867835.1,,model,,
114511532,COQ8B,coenzyme Q8B,Phyllostomus discolor,pale spear-nosed bat,XM_036011943.1,XP_035867836.1,,model,,
114511532,COQ8B,coenzyme Q8B,Phyllostomus discolor,pale spear-nosed bat,XM_036011944.1,XP_035867837.1,,model,,
114633007,Coq8b,coenzyme Q8B,Grammomys surdaster,,XM_028781613.1,XP_028637446.1,10195515,model,,default-seq
114633007,Coq8b,coenzyme Q8B,Grammomys surdaster,,XM_028781614.1,XP_028637447.1,10195515,model,,
114633007,Coq8b,coenzyme Q8B,Grammomys surdaster,,XM_028781615.1,XP_028637448.1,10195515,model,,
114633007,Coq8b,coenzyme Q8B,Grammomys surdaster,,XM_028781616.1,XP_028637449.1,10195515,model,,
114633007,Coq8b,coenzyme Q8B,Grammomys surdaster,,XM_028781617.1,XP_028637450.1,10195515,model,,
114681537,Coq8b,coenzyme Q8B,Peromyscus leucopus,white-footed mouse,XM_028855066.2,XP_028710899.1,10195515,model,,default-seq
114681537,Coq8b,coenzyme Q8B,Peromyscus leucopus,white-footed mouse,XM_028855068.2,XP_028710901.1,10195515,model,,
114681537,Coq8b,coenzyme Q8B,Peromyscus leucopus,white-footed mouse,XM_028855069.2,XP_028710902.1,10195515,model,,
114681537,Coq8b,coenzyme Q8B,Peromyscus leucopus,white-footed mouse,XM_028855070.2,XP_028710903.1,10195515,model,,
114681537,Coq8b,coenzyme Q8B,Peromyscus leucopus,white-footed mouse,XM_037201122.1,XP_037057017.1,,model,,
114886368,COQ8B,coenzyme Q8B,Monodon monoceros,narwhal,XM_029206797.1,XP_029062630.1,10195515,model,,default-seq
114886368,COQ8B,coenzyme Q8B,Monodon monoceros,narwhal,XM_029206805.1,XP_029062638.1,10195515,model,,
114886368,COQ8B,coenzyme Q8B,Monodon monoceros,narwhal,XM_029206812.1,XP_029062645.1,10195515,model,,
114886368,COQ8B,coenzyme Q8B,Monodon monoceros,narwhal,XM_029206819.1,XP_029062652.1,10195515,model,,
114886368,COQ8B,coenzyme Q8B,Monodon monoceros,narwhal,XM_029206828.1,XP_029062661.1,10195515,model,,
114886368,COQ8B,coenzyme Q8B,Monodon monoceros,narwhal,XM_029206837.1,XP_029062670.1,10195515,model,,
114886368,COQ8B,coenzyme Q8B,Monodon monoceros,narwhal,XM_029206845.1,XP_029062678.1,10195515,model,,
114886368,COQ8B,coenzyme Q8B,Monodon monoceros,narwhal,XM_029206853.1,XP_029062686.1,10195515,model,,
115280754,COQ8B,coenzyme Q8B,Suricata suricatta,meerkat,XM_029925820.1,XP_029781680.1,,model,,default-seq
115280754,COQ8B,coenzyme Q8B,Suricata suricatta,meerkat,XM_029925821.1,XP_029781681.1,,model,,
115280754,COQ8B,coenzyme Q8B,Suricata suricatta,meerkat,XM_029925822.1,XP_029781682.1,,model,,
115502382,COQ8B,coenzyme Q8B,Lynx canadensis,Canada lynx,XM_030297674.2,XP_030153534.1,,model,,default-seq
115502382,COQ8B,coenzyme Q8B,Lynx canadensis,Canada lynx,XM_030297675.1,XP_030153535.1,,model,,
115502382,COQ8B,coenzyme Q8B,Lynx canadensis,Canada lynx,XR_003965076.1,,,model,,
115862411,COQ8B,coenzyme Q8B,Globicephala melas,long-finned pilot whale,XM_030874194.2,XP_030730054.1,,model,,default-seq
115862411,COQ8B,coenzyme Q8B,Globicephala melas,long-finned pilot whale,XM_030874199.2,XP_030730059.1,,model,,
115862411,COQ8B,coenzyme Q8B,Globicephala melas,long-finned pilot whale,XM_060289092.1,XP_060145075.1,,model,,
115862411,COQ8B,coenzyme Q8B,Globicephala melas,long-finned pilot whale,XM_060289093.2,XP_060145076.1,,model,,
115862411,COQ8B,coenzyme Q8B,Globicephala melas,long-finned pilot whale,XM_060289094.1,XP_060145077.1,,model,,
115862411,COQ8B,coenzyme Q8B,Globicephala melas,long-finned pilot whale,XM_060289095.1,XP_060145078.1,,model,,
115862411,COQ8B,coenzyme Q8B,Globicephala melas,long-finned pilot whale,XM_060289096.1,XP_060145079.1,,model,,
116101876,Coq8b,coenzyme Q8B,Mastomys coucha,southern multimammate mouse,XM_031385826.1,XP_031241686.1,,model,,default-seq
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_032172859.2,XP_032028750.2,,model,,default-seq
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_032172860.2,XP_032028751.2,,model,,
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_032172861.2,XP_032028752.1,,model,,
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_032172862.2,XP_032028753.1,,model,,
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_032172863.2,XP_032028754.1,,model,,
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_032172865.2,XP_032028756.1,,model,,
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_032172866.2,XP_032028757.1,,model,,
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_058426933.1,XP_058282916.1,,model,,
116480665,COQ8B,coenzyme Q8B,Hylobates moloch,silvery gibbon,XM_058426934.1,XP_058282917.1,,model,,
116530602,COQ8B,coenzyme Q8B,Sapajus apella,tufted capuchin,XM_032248716.1,XP_032104607.1,,model,,default-seq
116579115,COQ8B,coenzyme Q8B,Mustela erminea,ermine,XM_032324064.1,XP_032179955.1,,model,,default-seq
116579115,COQ8B,coenzyme Q8B,Mustela erminea,ermine,XM_032324065.1,XP_032179956.1,,model,,
116579115,COQ8B,coenzyme Q8B,Mustela erminea,ermine,XM_032324066.1,XP_032179957.1,,model,,
116579115,COQ8B,coenzyme Q8B,Mustela erminea,ermine,XM_032324067.1,XP_032179958.1,,model,,
116579115,COQ8B,coenzyme Q8B,Mustela erminea,ermine,XM_032324069.1,XP_032179960.1,,model,,
116579115,COQ8B,coenzyme Q8B,Mustela erminea,ermine,XM_032324070.1,XP_032179961.1,,model,,
116579115,COQ8B,coenzyme Q8B,Mustela erminea,ermine,XM_032324071.1,XP_032179962.1,,model,,
116579115,COQ8B,coenzyme Q8B,Mustela erminea,ermine,XM_032324072.1,XP_032179963.1,,model,,
116623444,COQ8B,coenzyme Q8B,Phoca vitulina,harbor seal,XM_032390643.1,XP_032246534.1,,model,,default-seq
116623444,COQ8B,coenzyme Q8B,Phoca vitulina,harbor seal,XM_032390644.1,XP_032246535.1,,model,,
116623444,COQ8B,coenzyme Q8B,Phoca vitulina,harbor seal,XM_032390645.1,XP_032246536.1,,model,,
116623444,COQ8B,coenzyme Q8B,Phoca vitulina,harbor seal,XM_032390647.1,XP_032246538.1,,model,,
116623444,COQ8B,coenzyme Q8B,Phoca vitulina,harbor seal,XM_032390648.1,XP_032246539.1,,model,,
116623444,COQ8B,coenzyme Q8B,Phoca vitulina,harbor seal,XM_032390649.1,XP_032246540.1,,model,,
116623444,COQ8B,coenzyme Q8B,Phoca vitulina,harbor seal,XM_032390650.1,XP_032246541.1,,model,,
116743611,COQ8B,coenzyme Q8B,Phocoena sinus,vaquita,XM_032612248.1,XP_032468139.1,,model,,default-seq
116743611,COQ8B,coenzyme Q8B,Phocoena sinus,vaquita,XM_032612249.1,XP_032468140.1,,model,,
116743611,COQ8B,coenzyme Q8B,Phocoena sinus,vaquita,XM_032612250.1,XP_032468141.1,,model,,
116743611,COQ8B,coenzyme Q8B,Phocoena sinus,vaquita,XM_032612251.1,XP_032468142.1,,model,,
116743611,COQ8B,coenzyme Q8B,Phocoena sinus,vaquita,XM_032612252.1,XP_032468143.1,,model,,
116743611,COQ8B,coenzyme Q8B,Phocoena sinus,vaquita,XM_032612254.1,XP_032468145.1,,model,,
116857683,COQ8B,coenzyme Q8B,Lontra canadensis,Northern American river otter,XM_032841988.1,XP_032697879.1,,model,,default-seq
116892437,Coq8b,coenzyme Q8B,Rattus rattus,black rat,XM_032894126.1,XP_032750017.1,,model,,default-seq
116892437,Coq8b,coenzyme Q8B,Rattus rattus,black rat,XM_032894127.1,XP_032750018.1,,model,,
117035074,COQ8B,coenzyme Q8B,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033128704.1,XP_032984595.1,,model,,default-seq
117035074,COQ8B,coenzyme Q8B,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033128705.1,XP_032984596.1,,model,,
117035074,COQ8B,coenzyme Q8B,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033128706.1,XP_032984597.1,,model,,
117035074,COQ8B,coenzyme Q8B,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033128707.1,XP_032984598.1,,model,,
117035074,COQ8B,coenzyme Q8B,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033128708.1,XP_032984599.1,,model,,
117035074,COQ8B,coenzyme Q8B,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033128709.1,XP_032984600.1,,model,,
117035074,COQ8B,coenzyme Q8B,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033128710.1,XP_032984601.1,,model,,
117091933,COQ8B,coenzyme Q8B,Trachypithecus francoisi,Francois's langur,XM_033224916.1,XP_033080807.1,,model,,default-seq
117091933,COQ8B,coenzyme Q8B,Trachypithecus francoisi,Francois's langur,XM_033224917.1,XP_033080808.1,,model,,
117091933,COQ8B,coenzyme Q8B,Trachypithecus francoisi,Francois's langur,XM_033224918.1,XP_033080809.1,,model,,
117091933,COQ8B,coenzyme Q8B,Trachypithecus francoisi,Francois's langur,XM_033224920.1,XP_033080811.1,,model,,
117091933,COQ8B,coenzyme Q8B,Trachypithecus francoisi,Francois's langur,XM_033224921.1,XP_033080812.1,,model,,
117091933,COQ8B,coenzyme Q8B,Trachypithecus francoisi,Francois's langur,XM_033224922.1,XP_033080813.1,,model,,
117703010,Coq8b,coenzyme Q8B,Arvicanthis niloticus,Nile rat,XM_076930308.1,XP_076786423.1,,model,,default-seq
117703010,Coq8b,coenzyme Q8B,Arvicanthis niloticus,Nile rat,XM_034494398.2,XP_034350289.1,,model,,
117703010,Coq8b,coenzyme Q8B,Arvicanthis niloticus,Nile rat,XM_034494406.2,XP_034350297.1,,model,,
117703010,Coq8b,coenzyme Q8B,Arvicanthis niloticus,Nile rat,XM_034494415.2,XP_034350306.1,,model,,
117703010,Coq8b,coenzyme Q8B,Arvicanthis niloticus,Nile rat,XM_034494432.2,XP_034350323.1,,model,,
117703010,Coq8b,coenzyme Q8B,Arvicanthis niloticus,Nile rat,XM_076930314.1,XP_076786429.1,,model,,
117703010,Coq8b,coenzyme Q8B,Arvicanthis niloticus,Nile rat,XM_076930316.1,XP_076786431.1,,model,,
117703010,Coq8b,coenzyme Q8B,Arvicanthis niloticus,Nile rat,XM_076930318.1,XP_076786433.1,,model,,
118022646,COQ8B,coenzyme Q8B,Mirounga leonina,Southern elephant seal,XM_035023317.1,XP_034879208.1,,model,,default-seq
118022646,COQ8B,coenzyme Q8B,Mirounga leonina,Southern elephant seal,XM_035023318.1,XP_034879209.1,,model,,
118022646,COQ8B,coenzyme Q8B,Mirounga leonina,Southern elephant seal,XM_035023319.1,XP_034879210.1,,model,,
118022646,COQ8B,coenzyme Q8B,Mirounga leonina,Southern elephant seal,XM_035023320.1,XP_034879211.1,,model,,
118537526,COQ8B,coenzyme Q8B,Halichoerus grypus,gray seal,XM_036094999.1,XP_035950892.1,,model,,default-seq
118537526,COQ8B,coenzyme Q8B,Halichoerus grypus,gray seal,XM_036095000.1,XP_035950893.1,,model,,
118537526,COQ8B,coenzyme Q8B,Halichoerus grypus,gray seal,XM_036095001.1,XP_035950894.1,,model,,
118537526,COQ8B,coenzyme Q8B,Halichoerus grypus,gray seal,XM_036095002.1,XP_035950895.1,,model,,
118537526,COQ8B,coenzyme Q8B,Halichoerus grypus,gray seal,XM_036095003.1,XP_035950896.1,,model,,
118583192,Coq8b,coenzyme Q8B,Onychomys torridus,southern grasshopper mouse,XM_036186593.1,XP_036042486.1,,model,,default-seq
118583192,Coq8b,coenzyme Q8B,Onychomys torridus,southern grasshopper mouse,XM_036186600.1,XP_036042493.1,,model,,
118583192,Coq8b,coenzyme Q8B,Onychomys torridus,southern grasshopper mouse,XM_036186609.1,XP_036042502.1,,model,,
118583192,Coq8b,coenzyme Q8B,Onychomys torridus,southern grasshopper mouse,XM_036186620.1,XP_036042513.1,,model,,
118583192,Coq8b,coenzyme Q8B,Onychomys torridus,southern grasshopper mouse,XM_036186628.1,XP_036042521.1,,model,,
118583192,Coq8b,coenzyme Q8B,Onychomys torridus,southern grasshopper mouse,XM_036186637.1,XP_036042530.1,,model,,
118638524,COQ8B,coenzyme Q8B,Molossus molossus,Pallas's mastiff bat,XM_036274498.1,XP_036130391.1,,model,,default-seq
118638524,COQ8B,coenzyme Q8B,Molossus molossus,Pallas's mastiff bat,XM_036274499.1,XP_036130392.1,,model,,
118674792,COQ8B,coenzyme Q8B,Myotis myotis,,XM_036346868.1,XP_036202761.1,,model,,default-seq
118702271,COQ8B,coenzyme Q8B,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036408018.2,XP_036263911.1,,model,,default-seq
118702271,COQ8B,coenzyme Q8B,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036408019.2,XP_036263912.1,,model,,
118702271,COQ8B,coenzyme Q8B,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036408020.2,XP_036263913.1,,model,,
118702271,COQ8B,coenzyme Q8B,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036408022.2,XP_036263915.1,,model,,
118702271,COQ8B,coenzyme Q8B,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036408023.2,XP_036263916.1,,model,,
118702271,COQ8B,coenzyme Q8B,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_045570855.1,XP_045426811.1,,model,,
118702271,COQ8B,coenzyme Q8B,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_045570856.1,XP_045426812.1,,model,,
118835707,COQ8B,coenzyme Q8B,Trichosurus vulpecula,common brushtail,XM_036742947.1,XP_036598842.1,,model,,default-seq
118835707,COQ8B,coenzyme Q8B,Trichosurus vulpecula,common brushtail,XM_036742948.1,XP_036598843.1,,model,,
118835707,COQ8B,coenzyme Q8B,Trichosurus vulpecula,common brushtail,XM_036742949.1,XP_036598844.1,,model,,
118885300,COQ8B,coenzyme Q8B,Balaenoptera musculus,blue whale,XM_036833885.1,XP_036689780.1,,model,,default-seq
118885300,COQ8B,coenzyme Q8B,Balaenoptera musculus,blue whale,XM_036833886.1,XP_036689781.1,,model,,
118885300,COQ8B,coenzyme Q8B,Balaenoptera musculus,blue whale,XM_036833887.1,XP_036689782.1,,model,,
118885300,COQ8B,coenzyme Q8B,Balaenoptera musculus,blue whale,XM_036833889.1,XP_036689784.1,,model,,
118885300,COQ8B,coenzyme Q8B,Balaenoptera musculus,blue whale,XM_036833890.1,XP_036689785.1,,model,,
118918072,COQ8B,coenzyme Q8B,Manis pentadactyla,Chinese pangolin,XM_036896502.2,XP_036752397.2,,model,,default-seq
118918072,COQ8B,coenzyme Q8B,Manis pentadactyla,Chinese pangolin,XM_036896503.2,XP_036752398.2,,model,,
118918072,COQ8B,coenzyme Q8B,Manis pentadactyla,Chinese pangolin,XM_036896505.2,XP_036752400.2,,model,,
118918072,COQ8B,coenzyme Q8B,Manis pentadactyla,Chinese pangolin,XM_057493111.1,XP_057349094.1,,model,,
118918072,COQ8B,coenzyme Q8B,Manis pentadactyla,Chinese pangolin,XM_057493112.1,XP_057349095.1,,model,,
118984209,COQ8B,coenzyme Q8B,Sturnira hondurensis,,XM_037041980.1,XP_036897875.1,,model,,default-seq
119040641,COQ8B,coenzyme Q8B,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037133675.2,XP_036989570.2,,model,,default-seq
119040641,COQ8B,coenzyme Q8B,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037133684.2,XP_036989579.2,,model,,
119040641,COQ8B,coenzyme Q8B,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037133689.2,XP_036989584.2,,model,,
119040641,COQ8B,coenzyme Q8B,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037133696.2,XP_036989591.2,,model,,
119040641,COQ8B,coenzyme Q8B,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037133704.2,XP_036989599.2,,model,,
119040641,COQ8B,coenzyme Q8B,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037133715.2,XP_036989610.2,,model,,
119040641,COQ8B,coenzyme Q8B,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037133724.2,XP_036989619.2,,model,,
119249333,COQ8B,coenzyme Q8B,Talpa occidentalis,Iberian mole,XM_037516596.2,XP_037372493.1,,model,,default-seq
119249333,COQ8B,coenzyme Q8B,Talpa occidentalis,Iberian mole,XM_037516597.2,XP_037372494.1,,model,,
119521354,COQ8B,coenzyme Q8B,Choloepus didactylus,southern two-toed sloth,XM_037819529.1,XP_037675457.1,,model,,default-seq
119521354,COQ8B,coenzyme Q8B,Choloepus didactylus,southern two-toed sloth,XM_037819530.1,XP_037675458.1,,model,,
119521354,COQ8B,coenzyme Q8B,Choloepus didactylus,southern two-toed sloth,XM_037819532.1,XP_037675460.1,,model,,
119820339,Coq8b,coenzyme Q8B,Arvicola amphibius,Eurasian water vole,XM_038338543.2,XP_038194471.1,,model,,default-seq
119820339,Coq8b,coenzyme Q8B,Arvicola amphibius,Eurasian water vole,XM_038338544.2,XP_038194472.1,,model,,
119820339,Coq8b,coenzyme Q8B,Arvicola amphibius,Eurasian water vole,XM_038338545.2,XP_038194473.1,,model,,
119820339,Coq8b,coenzyme Q8B,Arvicola amphibius,Eurasian water vole,XM_038338546.2,XP_038194474.1,,model,,
119820339,Coq8b,coenzyme Q8B,Arvicola amphibius,Eurasian water vole,XM_038338547.2,XP_038194475.1,,model,,
119820339,Coq8b,coenzyme Q8B,Arvicola amphibius,Eurasian water vole,XM_038338548.1,XP_038194476.1,,model,,
119945939,COQ8B,coenzyme Q8B,Tachyglossus aculeatus,Australian echidna,XM_038767241.1,XP_038623169.1,,model,,default-seq
119945939,COQ8B,coenzyme Q8B,Tachyglossus aculeatus,Australian echidna,XM_038767242.1,XP_038623170.1,,model,,
120241130,COQ8B,coenzyme Q8B,Hyaena hyaena,striped hyena,XM_039246057.1,XP_039101988.1,,model,,default-seq
120241130,COQ8B,coenzyme Q8B,Hyaena hyaena,striped hyena,XM_039246066.1,XP_039101997.1,,model,,
120241130,COQ8B,coenzyme Q8B,Hyaena hyaena,striped hyena,XM_039246074.1,XP_039102005.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853481.1,XP_039709415.1,,model,,default-seq
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853487.1,XP_039709421.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853494.1,XP_039709428.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853501.1,XP_039709435.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853510.1,XP_039709444.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853519.1,XP_039709453.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853527.1,XP_039709461.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853534.1,XP_039709468.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853541.1,XP_039709475.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853550.1,XP_039709484.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853555.1,XP_039709489.1,,model,,
120595395,COQ8B,coenzyme Q8B,Pteropus medius,Indian flying fox,XM_039853562.1,XP_039709496.1,,model,,
120872400,COQ8B,coenzyme Q8B,Oryx dammah,scimitar-horned oryx,XM_040252734.1,XP_040108668.1,,model,,default-seq
120872400,COQ8B,coenzyme Q8B,Oryx dammah,scimitar-horned oryx,XM_040252735.1,XP_040108669.1,,model,,
121011431,COQ8B,coenzyme Q8B,Herpailurus yagouaroundi,jaguarundi,XM_040445815.1,XP_040301749.1,,model,,default-seq
121011431,COQ8B,coenzyme Q8B,Herpailurus yagouaroundi,jaguarundi,XM_040445816.1,XP_040301750.1,,model,,
121011431,COQ8B,coenzyme Q8B,Herpailurus yagouaroundi,jaguarundi,XR_005781622.1,,,model,,
121153778,COQ8B,coenzyme Q8B,Ochotona curzoniae,black-lipped pika,XM_040976524.1,XP_040832458.1,,model,,default-seq
121449172,Coq8b,coenzyme Q8B,Microtus oregoni,creeping vole,XM_041653437.1,XP_041509371.1,,model,,default-seq
121449172,Coq8b,coenzyme Q8B,Microtus oregoni,creeping vole,XM_041653438.1,XP_041509372.1,,model,,
121485728,COQ8B,coenzyme Q8B,Vulpes lagopus,Arctic fox,XM_041746438.1,XP_041602372.1,,model,,default-seq
121485728,COQ8B,coenzyme Q8B,Vulpes lagopus,Arctic fox,XM_041746439.1,XP_041602373.1,,model,,
121485728,COQ8B,coenzyme Q8B,Vulpes lagopus,Arctic fox,XM_041746440.1,XP_041602374.1,,model,,
121485728,COQ8B,coenzyme Q8B,Vulpes lagopus,Arctic fox,XM_041746441.1,XP_041602375.1,,model,,
121485728,COQ8B,coenzyme Q8B,Vulpes lagopus,Arctic fox,XM_041746442.1,XP_041602376.1,,model,,
121485728,COQ8B,coenzyme Q8B,Vulpes lagopus,Arctic fox,XM_041746443.1,XP_041602377.1,,model,,
121485728,COQ8B,coenzyme Q8B,Vulpes lagopus,Arctic fox,XM_041746445.1,XP_041602379.1,,model,,
121485728,COQ8B,coenzyme Q8B,Vulpes lagopus,Arctic fox,XM_041746446.1,XP_041602380.1,,model,,
122097436,Coq8b,coenzyme Q8B,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042667930.1,XP_042523864.1,,model,,default-seq
122097436,Coq8b,coenzyme Q8B,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042667931.1,XP_042523865.1,,model,,
122097436,Coq8b,coenzyme Q8B,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042667932.1,XP_042523866.1,,model,,
122097436,Coq8b,coenzyme Q8B,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042667933.1,XP_042523867.1,,model,,
122097436,Coq8b,coenzyme Q8B,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042667934.1,XP_042523868.1,,model,,
122097436,Coq8b,coenzyme Q8B,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042667935.1,XP_042523869.1,,model,,
122208123,COQ8B,coenzyme Q8B,Panthera leo,lion,XM_042918824.1,XP_042774758.1,,model,,default-seq
122208123,COQ8B,coenzyme Q8B,Panthera leo,lion,XM_042918825.1,XP_042774759.1,,model,,
122208123,COQ8B,coenzyme Q8B,Panthera leo,lion,XM_042918826.1,XP_042774760.1,,model,,
122208123,COQ8B,coenzyme Q8B,Panthera leo,lion,XR_006197116.1,,,model,,
122420568,COQ8B,coenzyme Q8B,Cervus canadensis,elk,XM_043435798.1,XP_043291733.1,,model,,default-seq
122420568,COQ8B,coenzyme Q8B,Cervus canadensis,elk,XM_043435799.1,XP_043291734.1,,model,,
122420568,COQ8B,coenzyme Q8B,Cervus canadensis,elk,XM_043435800.1,XP_043291735.1,,model,,
122420568,COQ8B,coenzyme Q8B,Cervus canadensis,elk,XM_043435802.1,XP_043291737.1,,model,,
122420568,COQ8B,coenzyme Q8B,Cervus canadensis,elk,XR_006263322.1,,,model,,
122420568,COQ8B,coenzyme Q8B,Cervus canadensis,elk,XR_006263323.1,,,model,,
122494029,COQ8B,coenzyme Q8B,Prionailurus bengalensis,leopard cat,XM_043598871.1,XP_043454806.1,,model,,default-seq
122494029,COQ8B,coenzyme Q8B,Prionailurus bengalensis,leopard cat,XM_043598872.1,XP_043454807.1,,model,,
122494029,COQ8B,coenzyme Q8B,Prionailurus bengalensis,leopard cat,XR_006300089.1,,,model,,
122692036,COQ8B,coenzyme Q8B,Cervus elaphus,red deer,XM_043899211.1,XP_043755146.1,,model,,default-seq
122692036,COQ8B,coenzyme Q8B,Cervus elaphus,red deer,XM_043899212.1,XP_043755147.1,,model,,
122692036,COQ8B,coenzyme Q8B,Cervus elaphus,red deer,XM_043899213.1,XP_043755148.1,,model,,
122692036,COQ8B,coenzyme Q8B,Cervus elaphus,red deer,XM_043899214.1,XP_043755149.1,,model,,
122692036,COQ8B,coenzyme Q8B,Cervus elaphus,red deer,XR_006340563.1,,,model,,
122692036,COQ8B,coenzyme Q8B,Cervus elaphus,red deer,XR_006340564.1,,,model,,
122751754,COQ8B,coenzyme Q8B,Dromiciops gliroides,monito del monte,XM_043998913.1,XP_043854848.1,,model,,default-seq
122751754,COQ8B,coenzyme Q8B,Dromiciops gliroides,monito del monte,XM_043998914.1,XP_043854849.1,,model,,
122751754,COQ8B,coenzyme Q8B,Dromiciops gliroides,monito del monte,XM_043998915.1,XP_043854850.1,,model,,
122912048,COQ8B,coenzyme Q8B,Neogale vison,American mink,XM_044257333.1,XP_044113268.1,,model,,default-seq
122912048,COQ8B,coenzyme Q8B,Neogale vison,American mink,XM_044257334.1,XP_044113269.1,,model,,
122912048,COQ8B,coenzyme Q8B,Neogale vison,American mink,XM_044257335.1,XP_044113270.1,,model,,
122912048,COQ8B,coenzyme Q8B,Neogale vison,American mink,XM_044257336.1,XP_044113271.1,,model,,
122912048,COQ8B,coenzyme Q8B,Neogale vison,American mink,XM_044257337.1,XP_044113272.1,,model,,
123240018,COQ8B,coenzyme Q8B,Gracilinanus agilis,Agile Gracile Mouse Opossum,XM_044667360.1,XP_044523295.1,,model,,default-seq
123240018,COQ8B,coenzyme Q8B,Gracilinanus agilis,Agile Gracile Mouse Opossum,XM_044667361.1,XP_044523296.1,,model,,
123578928,COQ8B,coenzyme Q8B,Leopardus geoffroyi,Geoffroy's cat,XM_045442289.1,XP_045298245.1,,model,,default-seq
123578928,COQ8B,coenzyme Q8B,Leopardus geoffroyi,Geoffroy's cat,XM_045442290.1,XP_045298246.1,,model,,
123578928,COQ8B,coenzyme Q8B,Leopardus geoffroyi,Geoffroy's cat,XM_045442291.1,XP_045298247.1,,model,,
123578928,COQ8B,coenzyme Q8B,Leopardus geoffroyi,Geoffroy's cat,XM_045442292.1,XP_045298248.1,,model,,
123578928,COQ8B,coenzyme Q8B,Leopardus geoffroyi,Geoffroy's cat,XR_006702569.1,,,model,,
123624306,COQ8B,coenzyme Q8B,Lemur catta,Ring-tailed lemur,XM_045531954.1,XP_045387910.1,,model,,default-seq
